  0.0225   0.7894   6.6996
  0.0221   0.0088   6.2892
  0.0289   0.5065   6.1306
  0.0298  -0.3995   6.1809
  0.0319  -0.2900   6.1906
  0.0338  -0.0253   6.4297
  0.0358  -0.0271   6.0707
  0.0379   0.6393   6.1906
  0.0373  -0.2866   6.0591
  0.0387   0.4444   6.2304
  0.0407   1.3913   6.0113
  0.0394  -0.9424   6.3291
  0.0458   0.9977   6.7420
  0.0464  -1.2702   6.6390
  0.0523   0.8404   6.1586
  0.0560   0.6579   6.7313
  0.0585   0.4710   6.3000
  0.0599  -0.4488   6.3108
  0.0613   0.5796   6.2508
  0.0652   0.3889   6.2405
  0.0660   0.5504   6.4501
  0.0662   0.4762   6.3515
  0.0653  -0.5776   6.1713
  0.0708   1.3430   6.3515
  0.0714   0.7609   6.1492
  0.0695  -1.2931   6.4879
  0.0723   0.1438   6.1092
  0.0729  -0.3454   6.4709
  0.0734  -1.3477   6.7694
  0.0773   0.8977   6.1398
  0.0765  -0.3307   6.4501
  0.0776   0.0295   6.1713
  0.0798   0.1956   6.0505
  0.0816   0.7643   6.1092
  0.0816  -0.1387   6.4584
  0.0816  -0.7464   6.3291
  0.0859   0.7109   6.3291
  0.0876   0.8529   6.5183
  0.0912   0.1916   6.5586
  0.0978   0.2353   6.2304
  0.0998  -0.2058   6.3899
  0.1013  -0.5404   6.5495
  0.1049   0.6733   7.3867
  0.1069  -0.0311   6.0707
  0.1162   0.0009   6.1906
  0.1231   0.2870   6.0591
  0.1236   0.1778   6.0392
  0.1237  -0.3432   6.4297
  0.1263   0.6440   6.2611
  0.1253  -0.8634   6.2611
  0.1349   1.3442   6.2103
  0.1303  -0.2293   6.1398
  0.1301  -0.5565   6.5677
  0.1329  -0.6817   6.1906
  0.1371   1.1610   6.1809
  0.1416   0.7591   6.6996
  0.1454   1.2389   6.4216
  0.1421   0.4814   6.6689
  0.1432   0.4936   6.3000
  0.1502   1.1650   6.4794
  0.1457  -1.2345   6.1306
  0.1524   0.2334   6.4017
  0.1567   0.2305   6.4096
  0.1551  -0.9281   6.0591
  0.1585   0.4757   6.5008
  0.1573  -0.2274   6.4501
  0.1576  -0.3693   6.0591
  0.1620   0.4191   6.4709
  0.1736   1.4398   6.4017
  0.1598  -1.1323   6.4216
  0.1637   0.0547   6.3899
  0.1628  -0.9356   6.4096
  0.1688  -1.2717   6.8498
  0.1744  -0.5592   6.6893
  0.1740  -0.7540   6.0113
  0.1766  -0.2702   6.4879
  0.1769  -0.3874   6.1398
  0.1815   0.4299   6.0392
  0.1855   1.0254   6.1713
  0.1864  -0.6551   6.0591
  0.1913  -0.2092   6.0196
  0.1943  -1.0734   6.0707
  0.2035   1.2099   6.3291
  0.1981  -0.0588   6.1492
  0.1963  -0.9125   6.1492
  0.1984  -0.1941   6.1492
  0.2018   0.9653   6.5183
  0.2015   0.7830   6.0505
  0.1994  -0.2718   6.4709
  0.2038   1.0398   6.3899
  0.2061   0.3417   6.1306
  0.2091   0.3652   6.5405
  0.2136  -0.7907   6.2716
  0.2176   0.4836   7.0033
  0.2177   0.4836   7.0966
  0.2162  -0.3951   6.2786
  0.2195   0.7854   6.1492
  0.2237   1.0787   6.0707
  0.2223   0.8990   6.3899
  0.2184  -0.7436   6.4794
  0.2250   0.9001   6.2103
  0.2239   0.0591   6.3705
  0.2263  -0.7381   6.8986
  0.2308   0.6728   6.6893
  0.2333   0.6531   6.0591
  0.2347   0.9196   6.2716
  0.2322  -0.4053   6.4584
  0.2287  -1.1955   6.2203
  0.2369  -0.1267   6.1586
  0.2404   0.8496   6.2716
  0.2411   0.4286   6.2004
  0.2453   1.0122   6.2103
  0.2484   1.2004   6.3705
  0.2442   0.4749   6.0913
  0.2440  -0.4577   6.1002
  0.2516   0.8001   6.1214
  0.2527   0.2390   6.3218
  0.2544   0.3736   6.3705
  0.2641   1.2389   6.3899
  0.2547  -1.0350   6.2304
  0.2620   0.7804   6.8379
  0.2621   0.7804   6.0392
  0.2611   0.1132   6.1092
  0.4095   1.5536   6.4584
  0.2719   0.8907   6.4709
  0.2750   0.8269   6.4501
  0.2707  -0.9948   6.1092
  0.2762  -0.4970   6.2892
  0.2785   0.0239   6.0392
  0.2827   0.8903   6.5405
  0.2813   0.5176   6.1906
  0.2736  -1.1265   6.2103
  0.2819   0.6980   6.7206
  0.3326   1.5210   6.2508
  0.2831   0.0987   6.0003
  0.2896   1.0954   6.5405
  0.3020   1.3965   6.2892
  0.2872   0.0857   6.3515
  0.2874   0.0857   7.2491
  0.2863  -0.1400   6.1214
  0.2924   0.9937   6.4297
  0.2930   0.9337   6.3782
  0.2904   0.2261   6.1214
  0.2885  -0.3841   6.1398
  0.2899  -0.5993   6.6099
  0.2933  -0.3840   6.3705
  0.2968   0.5587   6.2508
  0.3063   0.2736   6.0591
  0.3063  -0.1238   6.4017
  0.3060  -0.9827   6.4096
  0.3192   1.0770   6.4096
  0.3166   0.7913   6.1092
  0.3185   0.5247   6.1906
  0.3338   1.3947   6.2611
  0.3159  -0.5096   6.5183
  0.3218   0.1323   6.3000
  0.3232   0.4979   6.4297
  0.3325   1.2522   7.8299
  0.3260   0.1221   6.0307
  0.3334   0.8392   6.6099
  0.3330   0.5780   6.0196
  0.3363   0.7837   6.3403
  0.3377   0.5540   6.7313
  0.3505   1.3539   6.3108
  0.3411   0.8276   6.2508
  0.3438   0.6525   6.4584
  0.3362  -1.1450   6.2405
  0.3577   1.3306   6.3782
  0.3538   1.1285   6.3403
  0.3656   1.3740   6.0707
  0.3516  -0.0480   6.2304
  0.3511  -0.1878   6.1492
  0.3637   1.0148   6.4501
  0.3605   0.0301   6.2004
  0.3603   0.0078   6.4879
  0.3600  -0.3302   6.3515
  0.3649   0.5977   6.2892
  0.3743   1.2388   6.4879
  0.3667  -0.1395   6.2103
  0.3694  -0.2503   6.1398
  0.3701  -0.0201   6.1492
  0.3735   0.4104   6.1809
  0.3759   0.6035   6.3108
  0.3696  -0.7587   6.2611
  0.3801   0.6000   6.2716
  0.3772   0.0070   6.4096
  0.3815   0.7173   6.4584
  0.3791   0.0617   6.5816
  0.3830   0.7040   6.6004
  0.3830  -0.1588   6.1306
  0.3856   0.1390   6.2004
  0.3965   1.1536   6.1398
  0.3871  -0.5626   6.5816
  0.3922   0.3204   6.0196
  0.3905  -0.7896   6.3108
  0.4020   0.6074   6.3899
  0.3999  -0.7754   6.1713
  0.4060  -0.1568   6.5910
  0.4041  -0.8425   6.2786
  0.4249   1.2968   6.5816
  0.4183   0.7169   6.3782
  0.4138  -0.5255   6.1214
  0.4179   0.2559   6.2203
  0.4156  -1.0099   6.0113
  0.4299   0.7924   6.3591
  0.4260  -0.1500   6.2405
  0.4086  -1.3525   6.1092
  0.4221  -1.0076   6.1809
  0.4373   0.9402   6.3899
  0.4312  -0.4359   6.6996
  0.4311  -0.9174   6.8379
  0.4453   1.0653   6.7101
  0.4464   1.0232   6.3705
  0.4420   0.4493   6.1713
  0.4493   1.0720   6.3403
  0.4427  -0.6609   6.1713
  0.4506   0.7910   6.3403
  0.4551   1.0042   6.2103
  0.4437  -0.8720   6.6390
  0.4571   0.9964   6.2508
  0.4531   0.5619   6.3403
  0.4557   0.8053   6.3515
  0.4534  -0.0565   6.1906
  0.4578   0.3505   6.2716
  0.4651   0.3039   6.5495
  0.4422  -1.3762   6.3291
  0.4626  -0.4651   6.3899
