  0.0411  -0.7724   3.8782
  0.0848  -0.1252   3.5591
  0.1143  -0.7386   3.9419
  0.1613   0.9407   3.6586
  0.1716   0.5386   3.2701
  0.2142   1.0091   3.4393
  0.2476   0.6719   3.8705
  0.2883  -0.7903   3.3106
  0.2993  -0.1714   3.4497
  0.2984  -0.9556   3.9216
  0.3666  -0.1364   3.6002
  0.3856  -0.7449   3.4088
  0.3992   0.2678   3.6214
  0.3982  -0.8539   3.9501
  0.4276   0.8487   3.5707
  0.4541  -0.2454   3.5003
  0.4863  -0.1687   3.7304
  0.4991   1.1113   3.3791
  0.4934   0.5162   3.4088
  0.5060  -0.8795   3.7004
  0.5386   1.2640   3.9794
  0.5956  -0.8812   3.5591
  0.6080  -0.0178   3.0402
  0.7125   0.0565   3.4707
  0.7448   0.9756   3.7611
  0.7417   0.4758   3.6306
  0.7603   0.9209   3.9501
  0.7698  -0.1240   3.8899
  0.7778  -0.6928   3.2396
  0.8080   0.6779   3.3889
  0.8268   0.7829   3.8000
  0.8381  -0.4715   3.8705
  0.8706  -0.3533   3.6906
  0.8937   0.1576   3.6002
  0.9039   0.1699   3.7405
  0.9291  -0.1491   3.7304
  0.9727   0.8340   3.0103
  0.9788   0.5635   3.8291
  0.9826   0.7431   3.7716
  0.9741  -0.1438   3.5392
  0.9812   0.4209   3.7004
  0.9854   0.4253   3.8705
  0.9783  -1.1029   3.8515
  0.9999   0.4198   3.6306
  0.9915  -1.2874   3.2396
  1.0502   0.2180   3.4707
  1.0610   0.1045   3.9096
  1.1083  -0.7279   3.8591
  1.1101  -1.0738   3.3502
  1.1336   0.2728   3.6492
  1.1253  -0.5620   3.5591
  1.1473   0.3062   3.7611
  1.1521  -0.5931   3.9584
  1.1721   0.3348   3.5307
  1.1719   0.2786   3.8403
  1.1723   0.2770   3.3988
  1.2057  -0.0462   3.9297
  1.2023  -0.5138   3.8218
  1.1955  -0.9591   3.2701
  1.2138  -0.2390   3.8705
  1.2647   0.1215   3.1893
  1.2706   0.0978   3.6906
  1.2839   0.0426   3.7203
  1.3198   0.7169   3.7508
  1.3374   0.7197   3.1690
  1.3328  -0.3775   3.1893
  1.3654  -0.2757   3.3106
  1.3858  -0.0900   3.6002
  1.4158  -0.0280   3.3598
  1.4452  -0.6027   3.8705
  1.4623   0.1734   3.5392
  1.4557  -1.0736   3.7611
  1.4781  -0.0244   3.8108
  1.5030  -0.3761   3.6002
  1.5139  -0.2300   3.5505
  1.5337   0.6833   3.9709
  1.5153  -0.8890   3.8515
  1.5329  -0.3337   3.8108
  1.5314  -0.5975   3.1199
  1.5687   0.9474   3.7203
  1.5551  -0.2414   3.7103
  1.5671  -0.7188   3.9584
  1.6357   0.3928   3.2789
  1.6356  -0.0999   3.9794
  1.6594  -0.5225   3.0208
  1.6673  -0.5683   3.8515
  1.7309  -0.3271   3.9501
  1.7356  -0.7471   3.1690
  1.7684   0.2251   3.3598
  1.7883  -0.5496   3.9584
  1.8011   0.5927   3.6002
  1.7811  -1.0482   3.2701
  1.8070  -0.4157   3.8705
  1.8401  -0.4549   3.4707
  1.8505   0.3590   3.7892
  1.8458  -0.3869   3.0208
  1.8708  -1.2130   3.7786
  1.8972  -0.4403   3.8515
  1.9115   0.2887   3.5795
  1.9204   0.3837   3.5307
  1.9060  -1.1527   3.9794
  1.9448   0.4852   3.7892
  1.9601  -0.7452   3.2504
  2.0126  -0.1475   3.9297
  2.0265   0.4258   3.5707
  2.0237  -0.4720   3.9584
  2.0301  -0.6289   3.6092
  2.0151  -1.2461   3.9501
  2.0477  -0.4039   3.3407
  2.0604  -0.6881   3.7304
  2.0803  -0.8904   3.4707
  2.1665   0.1603   3.5196
  2.2064  -0.0365   3.9017
  2.2265   1.0597   3.3598
  2.2067  -1.1495   3.7716
  2.2694  -0.6055   3.9709
  2.2717  -0.7915   3.8403
  2.2702  -0.8915   3.6214
  2.2894   0.3168   3.9419
  2.2846  -0.5727   3.6809
  2.2985   0.1120   3.3791
  2.2952  -0.8021   3.9096
  2.3361   0.1038   3.1103
  2.3527   0.8385   3.1393
  2.3346  -1.0359   3.8403
  2.3590   0.7292   3.9709
  2.3720   0.8230   3.6002
  2.3743  -0.8186   3.7508
  2.4040  -0.9954   3.4393
  2.4054  -1.0766   3.9709
  2.4189   0.0404   3.8782
  2.4384   0.6423   3.8218
  2.4481   0.6003   3.1295
  2.4938   1.1006   3.6713
  2.4996   0.9019   3.1690
  2.4901  -0.6900   3.6002
  2.4924  -0.9942   3.1295
  2.5301  -0.0150   3.9096
  2.5357   0.1727   3.5196
  2.5536  -1.0732   3.6906
  2.5787   1.0304   3.8000
  2.5617  -1.1332   3.0103
  2.5864   0.4539   3.8782
  2.6043  -0.9326   3.5392
  2.6500   0.2926   3.5196
  2.6642  -0.2033   3.6092
  2.6823  -0.7309   3.8515
  2.6908   0.4087   3.4393
  2.6926   0.7490   3.4497
  2.6779  -1.2211   3.3198
  2.6925  -1.0589   3.3988
  2.7052   0.3463   3.8000
  2.7154   0.7243   3.0492
  2.7318  -0.2647   3.8108
  2.7396  -0.9994   3.8218
  2.7612   0.1624   3.8515
  2.7577  -1.0527   3.3198
  2.7808  -0.8338   3.8403
  2.8345  -0.2759   3.1103
  2.8506   0.5972   3.8291
  2.8514  -0.9974   3.7786
  2.9220   0.7766   3.0103
  2.9173  -0.9953   3.9096
  2.9419   0.2693   3.3407
  2.9604   0.5776   3.4787
  2.9642  -0.2308   3.5591
  2.9715  -0.9339   3.8899
  2.9842   0.1838   3.9419
  3.0168   1.2101   3.8403
  3.0238  -0.5261   3.5392
  3.0359  -1.0992   3.1295
  3.0807   0.8339   3.7103
  3.0788  -1.1392   3.6398
  3.1010   0.0308   3.6092
  3.1924  -0.9011   3.9584
  3.2089   0.9954   3.3106
  3.2285   0.0116   3.8899
  3.2348  -1.0402   3.5913
  3.2639  -0.8686   3.9096
  3.2833  -1.2543   3.8705
  3.2877   1.2180   3.8705
  3.3061  -0.8283   3.8591
  3.3234  -0.0096   3.6492
  3.3234  -0.0096   3.6809
  3.3435  -1.1849   3.0492
  3.3842   0.0593   3.3791
  3.4133  -1.2296   3.6214
  3.5078   0.9586   3.9501
  3.5389  -0.6736   3.8782
  3.5548   0.0104   3.3694
  3.6194  -0.7036   3.4088
  3.6199  -0.7248   3.0402
  3.6577  -0.7313   3.8291
  3.6594  -0.7539   3.8705
  3.6930  -0.4419   3.2701
  3.6843   1.1236   3.6492
  3.7499  -0.8018   3.5505
  3.8041   0.5301   3.5795
  3.8052   0.6686   3.0296
  3.8507  -1.1000   3.1893
  3.8740  -1.3780   3.8291
  3.8531  -0.0758   3.8782
  3.8670   0.0330   3.7203
  3.9233  -0.7312   3.1295
  3.9355   0.7049   3.5003
  3.9447  -0.4314   3.2901
  3.9791  -0.8249   3.8705
  3.9806  -0.9058   3.4088
  3.9946   0.5815   3.4707
  4.0202  -0.6868   3.2205
  4.0221  -0.6238   3.5591
  4.0260  -0.7559   3.3694
  4.0174   1.2537   3.0492
  4.0358   1.0292   3.2901
  4.0484   0.5080   3.6809
  4.0820  -0.2306   3.9096
  4.0788   0.1839   3.8000
  4.0788   0.1839   3.8000
  4.0885  -0.4863   3.5795
  4.0957  -0.4926   3.6586
  4.1135   0.4589   3.8403
  4.1285   0.2692   3.6713
  4.1435  -0.0449   3.5307
  4.1493  -0.5650   3.9501
  4.1487   0.0782   3.7103
  4.1752  -0.5024   3.8782
  4.1733   0.2733   3.8515
  4.1893  -0.6563   3.4088
  4.2185  -0.3374   3.9584
  4.2562  -1.0876   3.8515
  4.2687  -0.0577   3.2396
  4.2749   0.8083   3.8899
  4.2844   0.3343   3.7508
  4.3347  -1.3457   3.8899
  4.3237   0.0346   3.8218
  4.3760   0.6793   3.5307
  4.4060  -1.0290   3.7611
  4.4151  -0.6624   3.0803
  4.4171  -0.6629   3.5707
  4.4270  -0.7267   3.6214
  4.4446  -0.9426   3.1295
  4.4404   0.1636   3.1996
  4.4519   0.5398   3.9216
  4.5036  -0.7463   3.3290
  4.4889   1.1469   3.1690
  4.5145   0.2512   3.4787
  4.5162   0.4335   3.1393
  4.5162   0.6424   3.1590
  4.5466  -0.4014   3.2701
  4.5614  -0.9708   3.3407
  4.5863  -1.0353   3.6214
  4.6146  -0.2548   3.5392
  4.6501  -1.1044   3.6214
  4.6228   0.8030   3.8000
  4.6582  -0.6959   3.0296
  4.6533   0.4838   3.4189
  4.6596   0.0472   3.7508
  4.6681  -0.6450   3.2100
  4.6842   0.9926   3.7508
  4.6960   0.6501   3.8591
  4.7081  -0.1436   3.3407
  4.7026   0.5105   3.7004
  4.7152   0.0512   3.9709
  4.7413  -0.8711   3.6586
  4.7445   0.1669   3.7304
  4.7453   0.5020   3.8291
  4.7724  -0.3655   3.8591
  4.7893  -0.6150   3.1103
  4.8054  -0.0192   3.2591
  4.8158   0.3800   3.8403
  4.8301  -0.7685   3.5113
  4.8043   1.2694   3.5707
  4.8660  -0.1354   3.8515
  4.9116  -0.4365   3.1690
  4.9309   0.5823   3.4497
  4.9643  -0.3647   3.5113
  4.9696   0.5705   3.2396
  4.9946  -0.3536   3.7716
  5.0045  -0.4595   3.3198
  5.0015  -0.0544   3.4393
  5.0290   1.1809   3.0692
  5.0488   0.9315   3.7716
  5.0688  -0.2819   3.9297
  5.0784  -0.6874   3.9709
  5.0854   0.0544   3.3598
  5.1082   0.4880   3.0803
  5.1038   0.9029   3.7892
  5.1810   0.3235   3.8218
  5.2031   0.0176   3.9017
  5.1844   1.2264   3.8291
  5.2386  -1.2407   3.9584
  5.2155   0.1118   3.7103
  5.2199   0.6123   3.8899
  5.2306   0.3402   3.4707
  5.2741  -1.1487   3.5591
  5.2853   0.0143   3.2289
  5.2955   0.8158   3.7892
  5.3035   0.8328   3.9794
  5.3148  -0.1999   3.5707
  5.3277  -0.2307   3.0803
  5.3999  -0.8152   3.1103
  5.3998   0.2547   3.6306
  5.4089   0.2777   3.7716
  5.4322  -1.1484   3.4189
  5.4440  -0.1484   3.7716
  5.4336   1.0793   3.4290
  5.4751  -1.0044   3.6492
  5.4855   0.7185   3.9419
  5.5193   0.7667   3.7203
  5.5542   0.5276   3.1996
  5.5623   0.6640   3.7203
  5.5668   0.0916   3.9216
  5.6141  -0.3768   3.7405
  5.6228   1.2315   3.2289
  5.6788  -1.3371   3.7611
  5.6727  -0.2677   3.6809
  5.7331  -0.6394   3.0103
  5.7902   0.4424   3.7611
  5.8041   0.1082   3.5307
  5.8070   1.0158   3.3502
  5.8541  -0.0107   3.8403
  5.8873  -0.7418   3.9709
  5.8869   1.0195   3.7508
  5.8961   0.8776   3.7716
  5.9405   0.1890   3.3988
  5.9626   0.4113   3.9501
  5.9714  -0.8846   3.4894
  5.9778   0.4294   3.4787
  5.9764   1.1554   3.5196
  5.9892  -0.1121   3.7405
  5.9980  -0.2475   3.2701
  6.0298   0.7387   3.6214
  6.0626  -0.3635   3.6586
  6.0666  -0.7811   3.9017
  6.0974  -1.0082   3.9879
  6.0963   0.0573   3.6906
  6.1216  -0.3473   3.9709
  6.1853   0.8108   3.8218
  6.1931   1.3549   3.2100
