  0.0233  -0.0749   4.6117
  0.0492  -0.2536   4.8867
  0.0637   0.3527   4.8020
  0.0639  -0.2979   4.4432
  0.0746   0.6751   4.6117
  0.0800   0.6420   4.5172
  0.0876  -1.1017   4.2313
  0.1219  -0.5758   4.8111
  0.1386   0.9516   4.7320
  0.1371  -0.8237   4.7664
  0.1376  -1.0654   4.3679
  0.1377  -1.0652   4.5383
  0.1440   1.0984   4.1588
  0.1609   0.5885   4.3618
  0.1682   0.5116   4.3679
  0.1835   0.8816   4.8020
  0.1803  -0.8014   4.5891
  0.1897   0.8207   4.9367
  0.1892  -0.9868   4.3618
  0.1951   0.8427   4.5383
  0.1928  -0.1639   4.7577
  0.2066   0.4235   4.0586
  0.2131   0.8896   4.8867
  0.2124   0.1324   4.4303
  0.2174   0.7170   4.5312
  0.2316   1.0668   4.8203
  0.2313  -0.0149   4.7664
  0.2400   1.0293   4.8295
  0.2472   1.0329   4.6269
  0.2496   0.4087   4.4175
  0.2557  -0.4999   4.3088
  0.3000   1.5055   4.2474
  0.2746   0.1377   4.2805
  0.3033   0.8245   4.2474
  0.3102   0.9625   4.3321
  0.3118   0.3671   4.6582
  0.3127   0.5252   4.5102
  0.3218   0.4291   4.6503
  0.3281  -0.7761   4.9574
  0.3306  -1.1715   4.8577
  0.3494   1.0163   4.9785
  0.3467   0.4758   4.7577
  0.3593   0.7946   4.8769
  0.3750   1.1891   4.7405
  0.3736  -0.2339   4.8965
  0.3825   0.7925   4.8295
  0.3935   0.1072   4.8388
  0.4099   1.0338   4.7068
  0.4224   0.7227   4.0910
  0.4335   0.7747   4.9785
  0.4389   0.7082   4.9367
  0.4441   0.7437   4.9470
  0.4426   0.0958   4.4432
  0.4523   0.8847   4.0677
  0.4482  -0.0403   4.9892
  0.4599   0.1598   4.2583
  0.4782  -0.1626   4.6661
  0.4954   0.3368   4.8295
  0.4954   0.3367   4.7491
  0.5061   1.1988   4.9892
  0.4955   0.0556   4.6193
  0.4959  -0.7976   4.4112
  0.5091  -0.3748   4.8483
  0.5146   0.4118   4.7930
  0.5015  -1.1581   4.6904
  0.5112  -0.8136   4.8295
  0.5321   1.2376   4.5383
  0.5236  -0.3652   4.0008
  0.5325   0.0482   4.3321
  0.5407   0.7388   4.8388
  0.5432  -0.5010   4.6904
  0.5606   0.6608   4.8203
  0.5647   0.4527   4.9785
  0.5776   0.5289   4.9367
  0.5813   0.7720   4.8295
  0.5803   0.1544   4.3679
  0.5980   0.5973   4.8673
  0.5991   0.5907   4.0095
  0.6354   0.8775   4.7068
  0.6185  -1.1753   4.0910
  0.6504   1.1764   4.5172
  0.6368  -0.2044   4.8867
  0.6465   0.1477   4.2805
  0.6413  -0.8080   4.2474
  0.6636  -0.2575   4.7491
  0.6713  -0.4846   4.8965
  0.6801   0.0976   4.8577
  0.6959   0.0057   4.0677
  0.6962  -0.1768   4.8388
  0.7079   0.7015   4.9064
  0.6973  -0.7175   4.7491
  0.7010  -0.6657   4.1099
  0.7165   0.8592   4.1195
  0.7132   0.4836   4.6582
  0.6963  -1.1822   4.1099
  0.7161  -0.2119   4.2474
  0.7197   0.1765   4.2694
  0.7204  -0.3042   4.4695
  0.7326   0.5105   4.5102
  0.7223  -1.1586   4.8388
  0.7443   0.6688   4.2313
  0.7378  -0.5514   4.4629
  0.7484   0.6119   4.5312
  0.7463  -0.3664   4.7491
  0.7587  -0.8397   4.0008
  0.7438  -1.3078   4.7491
  0.7800   0.6922   4.6986
  0.7813   0.6141   4.9265
  0.7820   0.3725   4.6269
  0.7820   0.3725   4.6269
  0.7842   0.1555   4.6986
  0.7779  -0.6928   4.3498
  0.7801  -1.1158   4.9892
  0.8096   0.9897   4.7577
  0.7958  -0.3905   4.0910
  0.8375   1.2984   4.8673
  0.8250   0.8659   4.0495
  0.8347   0.6914   4.6269
  0.8361   0.3443   4.3498
  0.8504   0.3673   4.8867
  0.8545  -0.1253   4.8020
  0.8726   1.1458   4.8388
  0.8671   0.5973   4.8203
  0.8655  -0.3750   4.8769
  0.8699   0.0588   4.8295
  0.8741   0.5070   4.4695
  0.8790   0.7562   4.9470
  0.8724  -0.7493   4.2694
  0.9078   0.8563   4.9785
  0.9122   1.0462   4.2101
  0.9159   1.0276   4.5383
  0.9135   0.8641   4.6661
  0.9188   0.8377   4.3618
  0.9201   0.2258   4.1099
  0.9190  -0.0860   4.7320
  0.9136  -1.0657   4.7235
  0.9446   0.8411   4.2313
  0.9328  -0.3555   4.2694
  0.9463   0.0070   4.2805
  0.9473  -0.6933   4.5817
  0.9703   0.5928   4.9679
  0.9863   1.1056   4.8020
  0.9697  -0.5247   5.0000
  0.9723  -0.6403   4.5891
  0.9827   0.4270   4.2974
  1.0051   1.2450   4.6269
  1.0015   1.1436   4.4695
  0.9875   0.4180   4.1790
  0.9867  -0.2077   4.4175
  0.9898  -0.3971   4.2313
  0.9974  -0.6349   4.7320
  1.0012  -0.6248   4.1689
  1.0347   1.0666   5.0000
  1.0223  -0.0182   4.7930
  1.0198  -0.4082   4.6503
  1.0427   0.6247   4.0405
  1.0469  -0.4186   4.6582
  1.0417  -1.0577   4.5598
  1.0677   0.3854   4.3618
  1.0759   0.8788   4.2917
  1.0511  -1.0793   4.5102
  1.0529  -1.0633   4.9679
  1.0850   0.8327   4.0405
  1.0990  -0.0901   4.0405
  1.0945  -0.6982   4.9265
  1.1122   0.8449   4.1390
  1.1122   0.7066   4.7068
  1.1080   0.1617   4.8388
  1.1100  -0.1701   4.8673
  1.1150   0.1552   4.2917
  1.1268   0.8778   4.6117
  1.1138  -0.1108   4.4303
  1.1225   0.3592   4.9367
  1.1171  -0.8816   4.2474
  1.1363   0.6033   4.9265
  1.1360   0.4774   4.9470
  1.1412   0.8116   4.8483
  1.1191  -1.0245   4.4432
  1.1523   0.3045   4.8020
  1.1579   0.3891   4.2206
  1.1584   0.3129   4.2917
  1.1620   0.3982   4.2805
  1.1622   0.2726   4.4897
  1.1633   0.2568   4.6904
  1.1713   0.2855   4.9679
  1.1805   0.2826   4.7841
  1.1863   0.0008   4.9064
  1.1949   0.2591   4.6503
  1.1934  -0.4928   4.5102
  1.2073   0.7202   4.2474
  1.2028   0.1773   4.2474
  1.2137   0.2184   4.2694
  1.2186   0.2778   4.6904
  1.2237  -0.3199   4.3204
  1.2315   0.4007   4.2805
  1.2242  -0.7005   4.4497
  1.2457  -0.0479   4.0183
  1.2650   0.6543   4.8769
  1.2830   1.1579   4.2917
  1.2680   0.1553   4.3618
  1.2769   0.6406   4.7841
  1.2764   0.2487   4.7405
  1.2780  -0.0794   4.3924
  1.2972   0.9382   4.4695
  1.2867   0.1772   4.6503
  1.2932   0.2359   4.0677
  1.3058   0.6613   4.9367
  1.3027   0.0299   4.4695
  1.3239   1.0549   4.0315
  1.3087  -0.2001   4.7930
  1.3153  -0.1191   4.8111
  1.3225   0.3768   4.6425
  1.3152  -0.3482   4.9064
  1.3381   0.9006   5.0000
  1.3289   0.2689   4.6822
  1.3282  -0.6024   4.5526
  1.3415   0.3254   5.0000
  1.3330  -0.9866   4.7235
  1.3513   0.2722   4.8203
  1.3489  -0.1265   4.2694
  1.3676   0.6717   4.8577
  1.3627  -0.1768   4.4497
  1.3670   0.0499   4.4629
  1.3667  -0.1930   4.3618
  1.3883   0.5824   4.5383
  1.3925   0.6999   4.7068
  1.3931   0.3857   4.9367
  1.3853  -0.5778   4.8295
  1.3690  -1.1661   4.8295
  1.3944  -0.2238   4.2917
  1.3982  -0.3623   4.7068
  1.4040   0.0067   4.7320
  1.4086   0.0619   5.0000
  1.4166   0.6525   4.9892
  1.4156   0.3034   4.9892
  1.4135  -0.1081   4.1390
  1.4170   0.0322   4.9470
  1.4296   0.3829   4.8769
  1.4261   0.0540   4.5891
  1.4387  -0.0158   4.7068
  1.4433   0.1038   4.1996
  1.4518   0.5619   4.7577
  1.4496   0.3245   4.3801
  1.4483  -0.1169   4.6193
  1.4609   0.1656   4.4112
  1.4619  -0.1047   4.7841
  1.4634  -0.0552   4.5891
  1.4700   0.1622   4.0910
  1.4800   0.0719   4.5670
  1.4787  -0.1185   4.8020
  1.4892   0.2886   4.8577
  1.4868  -0.0010   4.2101
  1.4872  -0.0152   4.9470
  1.4943   0.0257   4.9064
  1.5236   0.6838   4.5172
  1.5229   0.4288   4.8577
  1.5252   0.2208   4.9064
  1.5317   0.6511   4.7405
  1.5044  -1.1216   4.3498
  1.5483   0.9723   4.9892
  1.5417   0.4819   4.5817
  1.5378   0.0324   4.7841
  1.5264  -0.9745   4.5102
  1.5463   0.3539   4.4112
  1.5408  -0.5620   4.8673
  1.5620   0.4530   4.8203
  1.5512  -0.6437   4.9679
  1.5705   0.8018   4.2583
  1.5451  -1.0980   4.6503
  1.5600  -0.6059   4.3618
  1.5710  -0.0511   4.5312
  1.5812   0.1684   4.1195
  1.5788  -0.1641   4.9470
  1.5888   0.4060   4.1588
  1.5879   0.3515   4.6269
  1.5925  -0.2708   4.9265
  1.5977  -0.2280   4.6661
  1.6038   0.2578   4.4175
  1.6234   0.2815   4.9470
  1.6229   0.2480   4.4829
  1.6530   1.2099   4.8020
  1.6157  -0.9256   4.8111
  1.6490   1.0736   4.9785
  1.6379   0.5148   4.3498
  1.6564   1.0299   4.4829
  1.6430  -0.6084   4.3679
  1.6580  -0.0184   4.8965
  1.6794   0.8602   4.9064
  1.6745   0.0802   4.4432
  1.6972   0.3528   4.1489
  1.6965  -0.1216   4.5966
  1.6937  -0.5484   4.4829
  1.7144   0.1280   4.5034
  1.7098  -0.3941   4.3321
  1.7238  -0.3671   4.5383
  1.7424   0.7416   4.7930
  1.7234  -0.8905   4.3924
  1.7361  -0.3100   4.4303
  1.7422  -0.2418   4.8203
  1.7496   0.1727   4.6582
  1.7393  -0.8339   4.9265
  1.7725   1.0375   4.8673
  1.7627   0.2309   4.4897
  1.7773   0.1403   4.7664
  1.7796   0.0421   4.4695
  1.8329   1.3435   4.5526
  1.7928  -0.5870   4.9892
  1.7883  -0.9142   4.3986
  1.8207   1.0197   4.3498
  1.8092   0.2300   4.6503
  1.8044  -0.3452   4.8295
  1.8072  -0.2088   4.0677
  1.8222   0.7870   4.8965
  1.8135  -0.3467   4.6822
  1.8156  -0.2436   5.0000
  1.8157  -0.2958   4.3679
  1.8163  -0.8252   4.9470
  1.8453  -0.0656   4.9892
  1.8490  -0.2507   4.1195
  1.8496  -0.8450   4.9265
  1.8835   0.6863   4.8965
  1.8812   0.5279   4.4112
  1.8772  -0.0657   4.9164
  1.8712  -0.6692   4.8295
  1.8844   0.0086   4.1489
  1.8909   0.2820   5.0000
  1.8874  -0.7896   4.4897
  1.9682   1.4384   4.9574
  1.8948  -0.4476   4.6582
  1.8903  -0.7822   4.8867
  1.8965  -0.8330   4.7577
  1.9051  -0.3959   4.7930
  1.9050  -0.4559   4.6425
  1.9141  -0.4091   4.9785
  1.9142  -0.4022   4.3986
  1.9125  -0.6155   4.6582
  1.9296  -0.3313   4.9574
  1.9492   0.8589   4.6425
  1.9445   0.1619   4.9892
  1.9596   0.5547   4.1790
  1.9555   0.1558   4.3204
  1.9626   0.2096   4.5383
  1.9629  -0.4010   4.8483
  1.9666  -0.5068   4.6503
  1.9801  -0.2352   4.9679
  1.9893   0.4694   4.0586
  1.9812  -0.3788   4.4497
  1.9870  -0.4822   4.6425
  2.0035   0.6036   4.8965
  1.9882  -0.8983   4.9367
  1.9956  -0.5765   4.5312
  1.9997  -0.4300   4.6986
  2.0202   1.0247   4.9892
  2.0020  -0.4398   4.5034
  2.0020  -0.4398   4.6193
  2.0088  -0.2572   4.9367
  2.0048  -0.6578   4.8388
  2.0216   0.5041   4.2805
  2.0226  -0.4815   4.5891
  2.0338   0.3231   4.8769
  2.0424  -0.4200   4.5034
  2.0435  -0.8189   4.7068
  2.0474  -0.7963   4.1099
  2.0660   0.4672   4.9679
  2.0623  -0.6482   4.4897
  2.0641  -0.8445   4.6269
  2.0652  -0.8360   4.2420
  2.0807  -0.3686   4.1996
  2.0842  -0.5178   4.7930
  2.0932  -0.0405   4.9265
  2.0867  -0.8509   4.4112
  2.0938  -0.3072   4.6117
  2.0997  -0.0106   4.6822
  2.1043   0.0407   4.3924
  2.1097   0.4851   4.9367
  2.0958  -1.0897   4.8203
  2.1313   0.8990   4.8388
  2.1319  -0.0177   4.3380
  2.1338  -0.3273   4.3986
  2.1358  -0.8143   4.2694
  2.1436  -0.1933   4.7235
  2.1337  -1.0594   4.7577
  2.1290  -1.1761   4.3498
  2.1440  -0.6699   4.4497
  2.1443  -0.7158   4.7491
  2.1526  -0.2480   4.9892
  2.1533  -0.5952   4.7841
  2.1557  -0.6921   4.4432
  2.1754  -0.6168   4.4497
  2.1940   0.7538   4.2474
  2.1877  -0.5750   4.8295
  2.1927  -0.8292   4.8203
  2.1752  -1.3104   4.0677
  2.1845  -1.3354   4.3498
  2.2229  -0.7553   4.9892
  2.2699   1.1227   4.5966
  2.2587   0.0995   4.1588
  2.2485  -1.0121   4.8577
  2.2635   0.0583   4.4432
  2.2587  -0.7158   4.1390
  2.2690  -0.2011   4.9785
  2.2677  -0.4964   4.8867
  2.2764  -0.2453   4.8769
  2.2833   0.3747   4.6582
  2.2742  -0.8148   4.7664
  2.2830   0.0593   4.2974
  2.2716  -1.0165   4.3321
  2.2850  -0.1181   4.6193
  2.2795  -0.9230   4.8577
  2.2981   0.5020   4.0183
  2.2881  -0.7217   4.0677
  2.2967  -0.2173   4.3204
  2.3057   0.1019   4.3618
  2.2982  -0.9640   4.4897
  2.3149  -0.4588   4.0095
  2.3117  -0.7800   4.9265
  2.3367  -0.4593   4.8867
  2.3496   0.2070   4.2474
  2.3402  -0.8949   4.6904
  2.3673   1.1804   4.7577
  2.3430  -1.0257   4.9164
  2.3566  -0.7112   4.4497
  2.3847   0.6711   4.5598
  2.3823   0.0889   4.9679
  2.3669  -1.1450   4.0008
  2.4015   1.1717   4.8020
  2.3949   0.9007   4.4829
  2.4038   1.1085   4.6661
  2.3913  -0.4214   4.5817
  2.3808  -1.2123   4.7068
  2.3787  -1.2461   4.4829
  2.4045  -0.7528   5.0000
  2.4268   0.9429   4.8295
  2.4243  -0.6533   4.9367
  2.4249  -0.6386   4.6193
  2.4269  -0.9854   4.3380
  2.4425  -0.1750   4.7930
  2.4456  -0.1474   4.8020
  2.4500  -0.4195   4.7235
  2.4476  -1.0750   4.8111
  2.4638   0.4570   4.4629
  2.4574  -0.4741   4.6904
  2.4753  -0.3780   4.6904
  2.5180   1.4194   4.2917
  2.4834  -0.0215   4.5966
  2.4838  -0.5943   4.5102
  2.5066   1.2188   4.5598
  2.4946   0.4009   4.3088
  2.4956   0.1972   4.9679
  2.4957  -0.0142   4.5670
  2.5081   0.9085   4.5034
  2.5055   0.6353   4.5526
  2.5092   0.6915   4.8111
  2.5065  -1.0257   4.0816
  2.5186   0.1193   5.0000
  2.5240   0.0811   4.6822
  2.5169  -0.8490   4.3498
  2.5279  -1.0589   4.5172
  2.5363  -0.3911   4.7664
  2.5405  -0.3854   4.9367
  2.5491  -0.4578   4.7930
  2.5836   0.9436   4.5891
  2.5808  -0.2296   4.1195
  2.5817  -0.7933   4.5817
  2.5927  -0.4201   4.8769
  2.5956  -0.3314   4.9367
  2.6189   0.1404   4.6986
  2.6404  -0.2258   4.5966
  2.6504   0.6151   4.4829
  2.6525   0.1745   4.3679
  2.6526   0.0065   4.4897
  2.6570  -0.8760   4.8577
  2.7041   0.3398   4.7930
  2.7036  -0.9594   4.5670
  2.7233   1.1443   4.9679
  2.7092  -0.9766   4.5034
  2.7154  -0.7042   4.8295
  2.7182  -1.1362   4.9892
  2.7311   0.5899   4.7405
  2.7397   0.6407   4.2101
  2.7244  -1.2910   4.0008
  2.7365  -0.5399   4.2474
  2.7376  -0.9837   4.6582
  2.7516   0.9770   4.8388
  2.7711   1.3214   4.8388
  2.7630   0.7056   4.7491
  2.7548  -0.9125   4.8867
  2.7504  -1.2219   4.7405
  2.7534  -1.2702   4.9265
  2.7733  -0.9851   4.4497
  2.7804  -0.4640   4.8867
  2.7819  -0.2202   4.8203
  2.7869   0.5581   4.7068
  2.7863  -0.2640   4.9064
  2.7728  -1.3507   4.1099
  2.7871  -1.0265   4.6582
  2.7895  -0.9494   4.2805
  2.8059   1.2056   5.0000
